section_id,norm_multi_family_score,norm_single_family_score,norm_score,urban_parcel_classification,norm_optimal_housing_type,num_housing_units,municipality_name,district_name,comarca,lat,lon,cluster_sc,cluster_description,household_income_sc,multi_family_rental_ppm2_sc,multi_family_purchase_ppm2_percentile_sc,single_family_rental_ppm2_sc,single_family_purchase_ppm2_percentile_sc,office_analysis,office_rental_ppm2
801507011,31.33431870194429,23.59290150801323,31.33431870194429,Other,,0.0,Badalona,"La Pau, Lloreda, Sistrells",Barcelones,41.44743864,2.230577682,2,"05 Central Metropolitan Location, Regeneration",37676.0,8.8,1924.583784,4.8,898.7317073170733,Other,0.0
801507013,30.47247355520045,22.61673488643761,30.47247355520045,Housing Consolidated,,0.0,Badalona,La Salut,Barcelones,41.44544001,2.224217773,2,"05 Central Metropolitan Location, Regeneration",29334.0,9.5,2178.324324,3.4,507.9268292682927,Other,0.0
801507014,21.63487819394002,0.0,21.63487819394002,Other,,0.0,Badalona,"La Pau, Lloreda, Sistrells",Barcelones,41.44865898,2.22721354,2,"05 Central Metropolitan Location, Regeneration",35348.0,9.3,2104.313514,,,Other,0.0
801507015,28.239137515902065,0.0,28.239137515902065,Other,,0.0,Badalona,Fondo,Barcelones,41.44897644,2.222455727,2,"05 Central Metropolitan Location, Regeneration",27200.0,9.6,2215.783784,,,Other,0.0
801507017,27.486998106429123,0.0,27.486998106429123,Other,,0.0,Badalona,La Salut,Barcelones,41.44801027,2.223002251,2,"05 Central Metropolitan Location, Regeneration",29211.0,8.5,1820.378378,,,Other,0.0
801507018,90.0,0.0,90.0,Other,,0.0,Badalona,Nova Lloreda,Barcelones,41.44951582,2.228921442,3,"04 Quality Location, Regeneration",47633.0,9.4,2141.167568,,,Other,0.0
801507020,36.15789431958476,0.0,36.15789431958476,Other,,0.0,Badalona,La Salut,Barcelones,41.44547947,2.225780109,3,"04 Quality Location, Regeneration",32692.0,9.7,2253.545946,,,Other,0.0
801507021,26.92193636290311,0.0,26.92193636290311,Other,,0.0,Badalona,"Can Claris, Progrés, Raval",Barcelones,41.44205195,2.23135152,2,"05 Central Metropolitan Location, Regeneration",35925.0,10.0,2368.648649,,,Other,0.0
801507022,37.44574894930173,0.0,37.44574894930173,Other,,0.0,Badalona,"Can Claris, Progrés, Raval",Barcelones,41.44462291,2.236508148,3,"04 Quality Location, Regeneration",39666.0,9.3,2104.313514,,,Other,0.0
801507023,43.60853850979221,0.0,43.60853850979221,Housing Consolidated,,0.0,Badalona,"Can Claris, Progrés, Raval",Barcelones,41.44687209,2.240472907,2,"05 Central Metropolitan Location, Regeneration",55335.0,10.9,2730.302703,,,Other,0.0
801507024,30.19816420980424,0.0,30.19816420980424,Other,,0.0,Badalona,"Can Claris, Progrés, Raval",Barcelones,41.44716178,2.236374436,2,"05 Central Metropolitan Location, Regeneration",45424.0,10.3,2486.475676,,,Other,0.0
801507028,28.59652557178584,0.0,28.59652557178584,Housing Consolidated,,0.0,Badalona,La Salut,Barcelones,41.44324695,2.223800991,2,"05 Central Metropolitan Location, Regeneration",34798.0,9.4,2141.167568,,,Other,0.0
801507029,26.411463134823165,0.0,26.411463134823165,Other,,0.0,Badalona,Nova Lloreda,Barcelones,41.44986656,2.231928846,1,07 Peripheral Areas,46460.0,9.2,2067.762162,,,Other,0.0
801507030,24.26026452840439,0.0,24.26026452840439,Other,,0.0,Badalona,Nova Lloreda,Barcelones,41.44781592,2.233647316,1,07 Peripheral Areas,56082.0,8.3,1752.421622,,,Other,0.0
801507031,42.05572649594551,0.0,42.05572649594551,Housing Consolidated,,0.0,Badalona,"La Pau, Lloreda, Sistrells",Barcelones,41.45015852,2.226893163,3,"04 Quality Location, Regeneration",42500.0,10.5,2566.540541,,,Other,0.0
801508001,26.142970016289407,20.09348136508909,26.142970016289407,Other,,0.0,Badalona,"La Pau, Lloreda, Sistrells",Barcelones,41.45039593,2.222971128,2,"05 Central Metropolitan Location, Regeneration",30845.0,8.8,1924.583784,6.5,1764.5121951219512,Other,0.0
801508002,25.291520030325287,0.0,25.291520030325287,Other,,0.0,Badalona,"Montigalà, Puigfred",Barcelones,41.45387808,2.220506959,2,"05 Central Metropolitan Location, Regeneration",39805.0,8.6,1854.810811,,,Other,0.0
801508003,25.29359954561496,0.0,25.29359954561496,Other,,0.0,Badalona,"Montigalà, Puigfred",Barcelones,41.46024152,2.221954153,2,"05 Central Metropolitan Location, Regeneration",38906.0,9.4,2141.167568,,,Other,0.0
801508004,36.05674235174919,0.0,36.05674235174919,Other,,0.0,Badalona,"La Pau, Lloreda, Sistrells",Barcelones,41.45178697,2.222533675,3,"04 Quality Location, Regeneration",38891.0,9.2,2067.762162,,,Other,0.0
801508005,31.423813317491177,0.0,31.423813317491177,Other,,0.0,Badalona,"La Pau, Lloreda, Sistrells",Barcelones,41.4525054,2.227031502,2,"05 Central Metropolitan Location, Regeneration",33932.0,9.7,2253.545946,,,Other,0.0
801508006,34.2752982833608,0.0,34.2752982833608,Housing Consolidated,,0.0,Badalona,Nova Lloreda,Barcelones,41.45122717,2.230180278,3,"04 Quality Location, Regeneration",41002.0,9.1,2031.513514,,,Other,0.0
801508007,26.49649746639757,29.38316154151361,29.38316154151361,Housing Consolidated,,0.0,Badalona,"La Pau, Lloreda, Sistrells",Barcelones,41.45167179,2.225382626,2,"05 Central Metropolitan Location, Regeneration",34456.0,9.6,2215.783784,6.7,1912.2235772357724,Other,0.0
801508008,25.193651931747,0.0,25.193651931747,Other,,0.0,Badalona,"Montigalà, Puigfred",Barcelones,41.4535581,2.222971563,2,"05 Central Metropolitan Location, Regeneration",40164.0,8.7,1889.545946,,,Other,0.0
801508009,19.178341297546584,0.0,19.178341297546584,Other,,0.0,Badalona,"Montigalà, Puigfred",Barcelones,41.45353846,2.230614484,2,"05 Central Metropolitan Location, Regeneration",39595.0,9.7,2253.545946,,,Other,0.0
801508011,31.29515421400435,0.0,31.29515421400435,Other,Multi-Family,93.0,Badalona,Nova Lloreda,Barcelones,41.45260354,2.229589685,2,"05 Central Metropolitan Location, Regeneration",41213.0,11.3,2898.908108,,,Other,0.0
801508012,29.87755551800489,0.0,29.87755551800489,Other,,0.0,Badalona,"Montigalà, Puigfred",Barcelones,41.45717456,2.226597569,1,07 Peripheral Areas,62599.0,8.9,1959.924324,,,Other,0.0
801508013,28.56644052847854,0.0,28.56644052847854,Other,,0.0,Badalona,"La Pau, Lloreda, Sistrells",Barcelones,41.4512392,2.228460244,6,"06 Central Midsized Cities, Regeneration",49546.0,8.65,1873.0864865,,,Other,0.0
801509001,35.12469018155719,0.0,35.12469018155719,Other,,0.0,Badalona,"Artigas, Congrés, El Remei, Sant Roc",Barcelones,41.4331794,2.219706755,2,"05 Central Metropolitan Location, Regeneration",33677.0,8.4,1786.248649,,,Other,0.0
801509002,31.687712991976117,0.0,31.687712991976117,Other,,0.0,Badalona,"Artigas, Congrés, El Remei, Sant Roc",Barcelones,41.43459285,2.22159439,2,"05 Central Metropolitan Location, Regeneration",28476.0,8.5,1820.378378,,,Other,0.0
801509003,24.735010012713232,13.902026605159524,24.735010012713232,Other,,0.0,Badalona,"Artigas, Congrés, El Remei, Sant Roc",Barcelones,41.43137398,2.227100791,2,"05 Central Metropolitan Location, Regeneration",33314.0,8.4,1786.248649,3.9,624.7926829268293,Other,0.0
801509004,24.59823230731511,0.0,24.59823230731511,Other,,0.0,Badalona,"Artigas, Congrés, El Remei, Sant Roc",Barcelones,41.43374774,2.223163984,6,"06 Central Midsized Cities, Regeneration",22222.0,7.3,1430.8,,,Other,0.0
801509005,23.768262301406125,0.0,23.768262301406125,Housing Consolidated,,0.0,Badalona,"Artigas, Congrés, El Remei, Sant Roc",Barcelones,41.43623464,2.223634889,2,"05 Central Metropolitan Location, Regeneration",31077.0,8.0,1652.756757,,,Other,0.0
801509006,24.9677590161608,0.0,24.9677590161608,Other,,0.0,Badalona,"Artigas, Congrés, El Remei, Sant Roc",Barcelones,41.43356931,2.224904312,2,"05 Central Metropolitan Location, Regeneration",26730.0,7.4,1461.6,,,Other,0.0
801509008,39.86679677977981,0.0,39.86679677977981,Other,,0.0,Badalona,"Artigas, Congrés, El Remei, Sant Roc",Barcelones,41.43575876,2.227509047,2,"05 Central Metropolitan Location, Regeneration",31975.0,8.1,1685.675676,,,Other,0.0
801509009,33.724516701598645,0.0,33.724516701598645,Other,,0.0,Badalona,"Artigas, Congrés, El Remei, Sant Roc",Barcelones,41.43846674,2.227535706,2,"05 Central Metropolitan Location, Regeneration",34815.0,9.0,1995.567568,,,Other,0.0
801509010,24.545101690130924,0.0,24.545101690130924,Other,,0.0,Badalona,"Artigas, Congrés, El Remei, Sant Roc",Barcelones,41.43653072,2.226157103,2,"05 Central Metropolitan Location, Regeneration",30747.0,9.7,2260.9621625,,,Other,0.0
801509011,44.74782392701776,0.0,44.74782392701776,Housing Consolidated,,0.0,Badalona,"Artigas, Congrés, El Remei, Sant Roc",Barcelones,41.43812447,2.228884195,3,"04 Quality Location, Regeneration",32847.0,10.4,2526.356757,,,Other,0.0
801509012,30.93332919230578,0.0,30.93332919230578,Manufacturing Consolidated,Multi-Family,155.0,Badalona,"Gorg, La Mora",Barcelones,41.4360277,2.232153803,2,"05 Central Metropolitan Location, Regeneration",30803.0,9.8,2291.610811,,,Other,0.0
801509013,31.15104730913036,0.0,31.15104730913036,Other,,0.0,Badalona,"Sant Antoni de Llefià, Sant Joan de Llefià, Sant Mori de Llefià",Barcelones,41.43904315,2.223657139,2,"05 Central Metropolitan Location, Regeneration",36493.0,10.9,2730.302703,,,Other,0.0
801509014,32.51059077515371,0.0,32.51059077515371,Other,,0.0,Badalona,"Sant Antoni de Llefià, Sant Joan de Llefià, Sant Mori de Llefià",Barcelones,41.43984371,2.220652418,3,"04 Quality Location, Regeneration",34811.0,11.1,2814.0,,,Other,0.0
801509015,30.86508447074496,0.0,30.86508447074496,Other,,0.0,Badalona,"Sant Antoni de Llefià, Sant Joan de Llefià, Sant Mori de Llefià",Barcelones,41.44097855,2.218646402,2,"05 Central Metropolitan Location, Regeneration",34669.0,10.0,2368.648649,,,Other,0.0
801509016,26.10035313590824,0.0,26.10035313590824,Other,,0.0,Badalona,"Sant Antoni de Llefià, Sant Joan de Llefià, Sant Mori de Llefià",Barcelones,41.44244128,2.219786819,2,"05 Central Metropolitan Location, Regeneration",36844.0,9.7,2253.545946,,,Other,0.0
801509017,29.26020273594539,0.0,29.26020273594539,Other,,0.0,Badalona,"Sant Antoni de Llefià, Sant Joan de Llefià, Sant Mori de Llefià",Barcelones,41.44590637,2.220431091,2,"05 Central Metropolitan Location, Regeneration",28221.0,9.2,2067.762162,,,Other,0.0
801509018,24.01402864713013,0.0,24.01402864713013,Other,,0.0,Badalona,"Sant Antoni de Llefià, Sant Joan de Llefià, Sant Mori de Llefià",Barcelones,41.44079752,2.214881696,2,"05 Central Metropolitan Location, Regeneration",34071.0,9.9,2329.978378,,,Other,0.0
801509019,22.47386254575352,0.0,22.47386254575352,Other,,0.0,Badalona,"Sant Antoni de Llefià, Sant Joan de Llefià, Sant Mori de Llefià",Barcelones,41.43734927,2.214886311,2,"05 Central Metropolitan Location, Regeneration",31540.0,10.5,2566.540541,,,Other,0.0
801509020,28.46736195497095,0.0,28.46736195497095,Other,,0.0,Badalona,"Sant Antoni de Llefià, Sant Joan de Llefià, Sant Mori de Llefià",Barcelones,41.43625911,2.215872956,6,"06 Central Midsized Cities, Regeneration",41071.0,10.0,2368.648649,,,Other,0.0
801509021,24.416527057885308,0.0,24.416527057885308,Housing Consolidated,,0.0,Badalona,"Sant Antoni de Llefià, Sant Joan de Llefià, Sant Mori de Llefià",Barcelones,41.43668675,2.221094354,2,"05 Central Metropolitan Location, Regeneration",36418.0,9.0,1995.567568,,,Other,0.0
801509022,30.19453373391409,0.0,30.19453373391409,Housing Consolidated,,0.0,Badalona,"Sant Antoni de Llefià, Sant Joan de Llefià, Sant Mori de Llefià",Barcelones,41.44032368,2.219491528,2,"05 Central Metropolitan Location, Regeneration",34994.0,9.2,2067.762162,,,Other,0.0
801509023,31.712395238546375,0.0,31.712395238546375,Other,,0.0,Badalona,"Sant Antoni de Llefià, Sant Joan de Llefià, Sant Mori de Llefià",Barcelones,41.43824148,2.220718094,2,"05 Central Metropolitan Location, Regeneration",34462.0,10.1,2407.621622,,,Other,0.0
801509024,30.65382218466488,0.0,30.65382218466488,Other,,0.0,Badalona,"Sant Antoni de Llefià, Sant Joan de Llefià, Sant Mori de Llefià",Barcelones,41.440392,2.224188512,3,"04 Quality Location, Regeneration",36574.0,9.8,2291.610811,,,Other,0.0
801509025,27.390745922468625,0.0,27.390745922468625,Other,,0.0,Badalona,"Sant Antoni de Llefià, Sant Joan de Llefià, Sant Mori de Llefià",Barcelones,41.43857401,2.218962083,2,"05 Central Metropolitan Location, Regeneration",31758.0,9.4,2141.167568,,,Other,0.0
801509026,36.69666617807276,0.0,36.69666617807276,Housing Consolidated,,0.0,Badalona,"Sant Antoni de Llefià, Sant Joan de Llefià, Sant Mori de Llefià",Barcelones,41.43776229,2.217722323,2,"05 Central Metropolitan Location, Regeneration",36443.0,9.6,2215.783784,,,Other,0.0
801509027,28.9436375301234,0.0,28.9436375301234,Housing Consolidated,,0.0,Badalona,"Sant Antoni de Llefià, Sant Joan de Llefià, Sant Mori de Llefià",Barcelones,41.43901782,2.217223863,2,"05 Central Metropolitan Location, Regeneration",33035.0,9.9,2329.978378,,,Other,0.0
801509028,27.733590480789964,0.0,27.733590480789964,Other,,0.0,Badalona,"Sant Antoni de Llefià, Sant Joan de Llefià, Sant Mori de Llefià",Barcelones,41.44301829,2.217701388,2,"05 Central Metropolitan Location, Regeneration",36106.0,9.4,2141.167568,,,Other,0.0
801509030,43.38188503312701,0.0,43.38188503312701,Other,Multi-Family,82.0,Badalona,"Gorg, La Mora",Barcelones,41.43235262,2.235513389,0,03 Premium Urban Areas,52817.0,11.5,2985.027027,,,Other,0.0
801509031,25.19704740256573,0.0,25.19704740256573,Other,,0.0,Badalona,"Sant Antoni de Llefià, Sant Joan de Llefià, Sant Mori de Llefià",Barcelones,41.44254396,2.222088998,2,"05 Central Metropolitan Location, Regeneration",36993.0,9.3,2104.313514,,,Other,0.0
801509032,26.65931028022278,0.0,26.65931028022278,Housing Consolidated,,0.0,Badalona,"Sant Antoni de Llefià, Sant Joan de Llefià, Sant Mori de Llefià",Barcelones,41.44459884,2.220121743,2,"05 Central Metropolitan Location, Regeneration",29356.0,9.2,2067.762162,,,Other,0.0
801509033,24.62348640476245,0.0,24.62348640476245,Other,,0.0,Badalona,"Sant Antoni de Llefià, Sant Joan de Llefià, Sant Mori de Llefià",Barcelones,41.44066613,2.216187106,2,"05 Central Metropolitan Location, Regeneration",37702.0,10.0,2368.648649,,,Other,0.0
801509034,29.557053066729093,0.0,29.557053066729093,Other,,0.0,Badalona,"Sant Antoni de Llefià, Sant Joan de Llefià, Sant Mori de Llefià",Barcelones,41.43639028,2.21800985,2,"05 Central Metropolitan Location, Regeneration",41012.0,8.7,1889.545946,,,Other,0.0
801509035,26.039199647882025,0.0,26.039199647882025,Other,,0.0,Badalona,"Sant Antoni de Llefià, Sant Joan de Llefià, Sant Mori de Llefià",Barcelones,41.43746717,2.222918983,2,"05 Central Metropolitan Location, Regeneration",35190.0,9.3,2104.313514,,,Other,0.0
801509036,28.286040296602245,0.0,28.286040296602245,Other,,0.0,Badalona,"Sant Antoni de Llefià, Sant Joan de Llefià, Sant Mori de Llefià",Barcelones,41.4391358,2.222604875,2,"05 Central Metropolitan Location, Regeneration",33423.0,11.1,2814.0,,,Other,0.0
801509037,23.129803737782893,0.0,23.129803737782893,Other,,0.0,Badalona,La Salut,Barcelones,41.4404342,2.225353889,2,"05 Central Metropolitan Location, Regeneration",24983.0,11.2,2856.302703,,,Other,0.0
801509038,31.88779142020544,0.0,31.88779142020544,Housing Consolidated,,0.0,Badalona,"Artigas, Congrés, El Remei, Sant Roc",Barcelones,41.43354036,2.220886142,2,"05 Central Metropolitan Location, Regeneration",30449.0,9.5,2178.324324,,,Other,0.0
801509042,28.725873220375952,0.0,28.725873220375952,Housing Consolidated,,0.0,Badalona,"Artigas, Congrés, El Remei, Sant Roc",Barcelones,41.43292086,2.226197347,6,"06 Central Midsized Cities, Regeneration",22967.0,7.1,1370.108108,,,Other,0.0
801509043,35.099258220100374,0.0,35.099258220100374,Other,,0.0,Badalona,"Sant Antoni de Llefià, Sant Joan de Llefià, Sant Mori de Llefià",Barcelones,41.43827161,2.225017029,2,"05 Central Metropolitan Location, Regeneration",40518.0,8.4,1786.248649,,,Other,0.0
801509044,30.49056769995692,0.0,30.49056769995692,Other,,0.0,Badalona,"Sant Antoni de Llefià, Sant Joan de Llefià, Sant Mori de Llefià",Barcelones,41.43922787,2.225414021,2,"05 Central Metropolitan Location, Regeneration",34021.0,11.2,2856.302703,,,Other,0.0
801509045,27.077861032567952,0.0,27.077861032567952,Other,,0.0,Badalona,La Salut,Barcelones,41.44140692,2.223887777,2,"05 Central Metropolitan Location, Regeneration",37292.0,9.4,2141.167568,,,Other,0.0
801509047,27.294433569881427,0.0,27.294433569881427,Other,,0.0,Badalona,"Sant Antoni de Llefià, Sant Joan de Llefià, Sant Mori de Llefià",Barcelones,41.44434712,2.218311854,2,"05 Central Metropolitan Location, Regeneration",34221.0,8.9,1959.924324,,,Other,0.0
801509049,30.11726512620464,0.0,30.11726512620464,Other,,0.0,Badalona,"Sant Antoni de Llefià, Sant Joan de Llefià, Sant Mori de Llefià",Barcelones,41.43413168,2.216703113,2,"05 Central Metropolitan Location, Regeneration",36101.0,9.1,2031.513514,,,Other,0.0
801509052,35.194948742292084,0.0,35.194948742292084,Other,,0.0,Badalona,"Sant Antoni de Llefià, Sant Joan de Llefià, Sant Mori de Llefià",Barcelones,41.44006529,2.222180308,3,"04 Quality Location, Regeneration",33176.0,10.5,2566.540541,,,Other,0.0
801509053,32.28445256119685,0.0,32.28445256119685,Other,,0.0,Badalona,"Sant Antoni de Llefià, Sant Joan de Llefià, Sant Mori de Llefià",Barcelones,41.4397966,2.216528387,2,"05 Central Metropolitan Location, Regeneration",35877.0,10.4,2526.356757,,,Other,0.0
801509054,33.0048080440226,0.0,33.0048080440226,Other,,0.0,Badalona,"Sant Antoni de Llefià, Sant Joan de Llefià, Sant Mori de Llefià",Barcelones,41.44400304,2.220956953,3,"04 Quality Location, Regeneration",38453.0,9.6,2215.783784,,,Other,0.0
801509057,29.87474178643946,0.0,29.87474178643946,Other,,0.0,Badalona,"Sant Antoni de Llefià, Sant Joan de Llefià, Sant Mori de Llefià",Barcelones,41.43552096,2.219276237,2,"05 Central Metropolitan Location, Regeneration",40801.0,9.0,1995.567568,,,Other,0.0
801509058,34.950288436639454,0.0,34.950288436639454,Other,,0.0,Badalona,"Sant Antoni de Llefià, Sant Joan de Llefià, Sant Mori de Llefià",Barcelones,41.43487873,2.216213293,2,"05 Central Metropolitan Location, Regeneration",40400.0,9.2,2067.762162,,,Other,0.0
801509059,38.92020447207145,0.0,38.92020447207145,Other,,0.0,Badalona,"Artigas, Congrés, El Remei, Sant Roc",Barcelones,41.43303694,2.217731792,2,"05 Central Metropolitan Location, Regeneration",39831.0,9.2,2067.762162,,,Other,0.0
801901001,34.39546623622359,0.0,34.39546623622359,Other,,0.0,Barcelona,El Raval,Barcelones,41.37436075,2.177257515,0,03 Premium Urban Areas,38641.0,14.2,4266.140541,,,Mix Use Consolidated,11.218
801901002,30.420268635898644,0.0,30.420268635898644,Other,,0.0,Barcelona,El Raval,Barcelones,41.37791142,2.17390421,3,"04 Quality Location, Regeneration",31838.0,14.2,4266.140541,,,Other,0.0
801901003,39.07376684337215,0.0,39.07376684337215,Other,,0.0,Barcelona,El Raval,Barcelones,41.37573878,2.171973765,3,"04 Quality Location, Regeneration",33154.0,15.6,5017.297297,,,Other,0.0
801901004,60.04869224444044,0.0,60.04869224444044,Other,,0.0,Barcelona,El Raval,Barcelones,41.37640531,2.169216181,0,03 Premium Urban Areas,38235.0,14.6,4474.702703,,,Other,0.0
